date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:44:01	67904/67904	---M--	200	added ('OK')	font/woff	date:Tue,%2014%20Jan%202020%2002:17:30%20GMT	http://commo.jfonlinecourse.com/lib/ionicons/fonts/ionicons.woff?v=2.0.0	/home/v/websites/commo/commo.jfonlinecourse.com/lib/ionicons/fonts/ionicons28b5.woff	(from http://commo.jfonlinecourse.com/lib/ionicons/css/ionicons.min.css)
12:44:02	774/774	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2019%20Jan%202020%2005:44:01%20GMT	http://commo.jfonlinecourse.com/lib/easing/easing.min.js	/home/v/websites/commo/commo.jfonlinecourse.com/lib/easing/easing.min.js	(from http://commo.jfonlinecourse.com/)
12:44:02	774/774	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2019%20Jan%202020%2005:44:01%20GMT	http://commo.jfonlinecourse.com/lib/bootstrap/js/bootstrap.bundle.min.js	/home/v/websites/commo/commo.jfonlinecourse.com/lib/bootstrap/js/bootstrap.bundle.min.js	(from http://commo.jfonlinecourse.com/)
12:44:04	120724/120724	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2014%20Jan%202020%2002:17:30%20GMT	http://commo.jfonlinecourse.com/lib/ionicons/fonts/ionicons.eot?v=2.0.0	/home/v/websites/commo/commo.jfonlinecourse.com/lib/ionicons/fonts/ionicons28b5.eot	(from http://commo.jfonlinecourse.com/lib/ionicons/css/ionicons.min.css)
12:44:04	774/774	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2019%20Jan%202020%2005:44:02%20GMT	http://commo.jfonlinecourse.com/lib/mobile-nav/mobile-nav.js	/home/v/websites/commo/commo.jfonlinecourse.com/lib/mobile-nav/mobile-nav.js	(from http://commo.jfonlinecourse.com/)
12:44:04	8476/8476	---M--	200	added ('OK')	image/gif	date:Tue,%2014%20Jan%202020%2002:17:30%20GMT	http://commo.jfonlinecourse.com/lib/lightbox/images/loading.gif	/home/v/websites/commo/commo.jfonlinecourse.com/lib/lightbox/images/loading.gif	(from http://commo.jfonlinecourse.com/lib/lightbox/css/lightbox.min.css)
12:44:06	774/774	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2019%20Jan%202020%2005:44:04%20GMT	http://commo.jfonlinecourse.com/lib/wow/wow.min.js	/home/v/websites/commo/commo.jfonlinecourse.com/lib/wow/wow.min.js	(from http://commo.jfonlinecourse.com/)
12:44:06	774/774	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2019%20Jan%202020%2005:44:04%20GMT	http://commo.jfonlinecourse.com/lib/waypoints/waypoints.min.js	/home/v/websites/commo/commo.jfonlinecourse.com/lib/waypoints/waypoints.min.js	(from http://commo.jfonlinecourse.com/)
12:44:08	774/774	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2019%20Jan%202020%2005:44:07%20GMT	http://commo.jfonlinecourse.com/lib/counterup/counterup.min.js	/home/v/websites/commo/commo.jfonlinecourse.com/lib/counterup/counterup.min.js	(from http://commo.jfonlinecourse.com/)
12:44:12	39662/39662	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202020%2002:17:28%20GMT	http://commo.jfonlinecourse.com/img/yellow.jpg	/home/v/websites/commo/commo.jfonlinecourse.com/img/yellow.jpg	(from http://commo.jfonlinecourse.com/css/style.css)
12:44:14	31467/31467	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202020%2002:17:28%20GMT	http://commo.jfonlinecourse.com/img/intro-fnl.jpg	/home/v/websites/commo/commo.jfonlinecourse.com/img/intro-fnl.jpg	(from http://commo.jfonlinecourse.com/css/style.css)
12:44:14	774/774	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2019%20Jan%202020%2005:44:12%20GMT	http://commo.jfonlinecourse.com/lib/owlcarousel/owl.carousel.min.js	/home/v/websites/commo/commo.jfonlinecourse.com/lib/owlcarousel/owl.carousel.min.js	(from http://commo.jfonlinecourse.com/)
12:44:16	774/774	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2019%20Jan%202020%2005:44:14%20GMT	http://commo.jfonlinecourse.com/lib/isotope/isotope.pkgd.min.js	/home/v/websites/commo/commo.jfonlinecourse.com/lib/isotope/isotope.pkgd.min.js	(from http://commo.jfonlinecourse.com/)
12:44:16	774/774	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2019%20Jan%202020%2005:44:14%20GMT	http://commo.jfonlinecourse.com/lib/lightbox/js/lightbox.min.js	/home/v/websites/commo/commo.jfonlinecourse.com/lib/lightbox/js/lightbox.min.js	(from http://commo.jfonlinecourse.com/)
12:44:17	188508/188508	---M--	200	added ('OK')	font/ttf	date:Tue,%2014%20Jan%202020%2002:17:30%20GMT	http://commo.jfonlinecourse.com/lib/ionicons/fonts/ionicons.ttf?v=2.0.0	/home/v/websites/commo/commo.jfonlinecourse.com/lib/ionicons/fonts/ionicons28b5.ttf	(from http://commo.jfonlinecourse.com/lib/ionicons/css/ionicons.min.css)
12:44:18	774/774	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2019%20Jan%202020%2005:44:16%20GMT	http://commo.jfonlinecourse.com/js/main.js	/home/v/websites/commo/commo.jfonlinecourse.com/js/main.js	(from http://commo.jfonlinecourse.com/)
12:44:18	774/774	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2019%20Jan%202020%2005:44:16%20GMT	http://commo.jfonlinecourse.com/img/mockup.jpg	/home/v/websites/commo/commo.jfonlinecourse.com/img/mockup.jpg	(from http://commo.jfonlinecourse.com/services)
12:44:18	774/774	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2019%20Jan%202020%2005:44:17%20GMT	http://commo.jfonlinecourse.com/img/brosur.jpg	/home/v/websites/commo/commo.jfonlinecourse.com/img/brosur.jpg	(from http://commo.jfonlinecourse.com/services)
12:44:18	774/774	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2019%20Jan%202020%2005:44:18%20GMT	http://commo.jfonlinecourse.com/img/team.jpg	/home/v/websites/commo/commo.jfonlinecourse.com/img/team.jpg	(from http://commo.jfonlinecourse.com/news)
12:44:18	774/774	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2019%20Jan%202020%2005:44:18%20GMT	http://commo.jfonlinecourse.com/lib/font-awesome/fonts/fontawesome-webfont.eot?v=4.7.0	/home/v/websites/commo/commo.jfonlinecourse.com/lib/font-awesome/fonts/fontawesome-webfont3e6e.eot	(from http://commo.jfonlinecourse.com/lib/font-awesome/css/font-awesome.min.css)
12:44:20	115605/115605	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202020%2002:17:28%20GMT	http://commo.jfonlinecourse.com/img/project.jpg	/home/v/websites/commo/commo.jfonlinecourse.com/img/project.jpg	(from http://commo.jfonlinecourse.com/css/style.css)
12:44:20	774/774	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2019%20Jan%202020%2005:44:19%20GMT	http://commo.jfonlinecourse.com/lib/font-awesome/fonts/fontawesome-webfont.eot?	/home/v/websites/commo/commo.jfonlinecourse.com/lib/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://commo.jfonlinecourse.com/lib/font-awesome/css/font-awesome.min.css)
12:44:20	774/774	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2019%20Jan%202020%2005:44:19%20GMT	http://commo.jfonlinecourse.com/lib/font-awesome/fonts/fontawesome-webfont.woff2?v=4.7.0	/home/v/websites/commo/commo.jfonlinecourse.com/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff2	(from http://commo.jfonlinecourse.com/lib/font-awesome/css/font-awesome.min.css)
12:44:20	774/774	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2019%20Jan%202020%2005:44:19%20GMT	http://commo.jfonlinecourse.com/lib/font-awesome/fonts/fontawesome-webfont.woff?v=4.7.0	/home/v/websites/commo/commo.jfonlinecourse.com/lib/font-awesome/fonts/fontawesome-webfont3e6e.woff	(from http://commo.jfonlinecourse.com/lib/font-awesome/css/font-awesome.min.css)
12:44:21	774/774	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2019%20Jan%202020%2005:44:20%20GMT	http://commo.jfonlinecourse.com/lib/ionicons/fonts/ionicons.eot?v=2.0.0	/home/v/websites/commo/commo.jfonlinecourse.com/lib/ionicons/fonts/ionicons28b5.eot	(from http://commo.jfonlinecourse.com/lib/ionicons/css/ionicons.min.css)
12:44:21	774/774	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2019%20Jan%202020%2005:44:21%20GMT	http://commo.jfonlinecourse.com/lib/ionicons/fonts/ionicons.ttf?v=2.0.0	/home/v/websites/commo/commo.jfonlinecourse.com/lib/ionicons/fonts/ionicons28b5.ttf	(from http://commo.jfonlinecourse.com/lib/ionicons/css/ionicons.min.css)
12:44:21	774/774	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2019%20Jan%202020%2005:44:21%20GMT	http://commo.jfonlinecourse.com/lib/ionicons/fonts/ionicons.woff?v=2.0.0	/home/v/websites/commo/commo.jfonlinecourse.com/lib/ionicons/fonts/ionicons28b5.woff	(from http://commo.jfonlinecourse.com/lib/ionicons/css/ionicons.min.css)
12:44:21	774/774	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2019%20Jan%202020%2005:44:21%20GMT	http://commo.jfonlinecourse.com/lib/owlcarousel/assets/owl.video.play.png	/home/v/websites/commo/commo.jfonlinecourse.com/lib/owlcarousel/assets/owl.video.play.png	(from http://commo.jfonlinecourse.com/lib/owlcarousel/assets/owl.carousel.min.css)
12:44:22	774/774	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2019%20Jan%202020%2005:44:22%20GMT	http://commo.jfonlinecourse.com/img/yellow.jpg	/home/v/websites/commo/commo.jfonlinecourse.com/img/yellow.jpg	(from http://commo.jfonlinecourse.com/css/style.css)
12:44:22	774/774	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2019%20Jan%202020%2005:44:22%20GMT	http://commo.jfonlinecourse.com/img/project.jpg	/home/v/websites/commo/commo.jfonlinecourse.com/img/project.jpg	(from http://commo.jfonlinecourse.com/css/style.css)
12:44:22	774/774	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2019%20Jan%202020%2005:44:22%20GMT	http://commo.jfonlinecourse.com/lib/lightbox/images/loading.gif	/home/v/websites/commo/commo.jfonlinecourse.com/lib/lightbox/images/loading.gif	(from http://commo.jfonlinecourse.com/lib/lightbox/css/lightbox.min.css)
12:44:22	774/774	UR-M--	416	error ('Requested%20range%20not%20satisfiable')	text/html	date:Sun,%2019%20Jan%202020%2005:44:22%20GMT	http://commo.jfonlinecourse.com/img/intro-fnl.jpg	/home/v/websites/commo/commo.jfonlinecourse.com/img/intro-fnl.jpg	(from http://commo.jfonlinecourse.com/css/style.css)
12:44:26	16677/-1	---M--	200	added ('OK')	text/html	date:Sun,%2019%20Jan%202020%2005:44:23%20GMT	http://commo.jfonlinecourse.com/services-post	/home/v/websites/commo/commo.jfonlinecourse.com/services-post.html	(from http://commo.jfonlinecourse.com/services)
12:44:26	0/-1	---M--	404	error ('')			http://commo.jfonlinecourse.com/mews	/home/v/websites/commo/commo.jfonlinecourse.com/mews.html	(from http://commo.jfonlinecourse.com/news)
12:44:28	70655/70655	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202020%2002:17:28%20GMT	http://commo.jfonlinecourse.com/img/portfolio/web2.jpg	/home/v/websites/commo/commo.jfonlinecourse.com/img/portfolio/web2.jpg	(from http://commo.jfonlinecourse.com/)
